ZIP,INSAGNT1,BKCLASS,CNTRYNAB,ZIPBR,CHRTAGNT,MSABR,UNINUMBR,STNAME,SIMS_ESTABLISHED_DATE,YEAR,CHRTAGNN,BRSERTYP,STNUMBR,SIMS_DESCRIPTION,FDICDBS,DOCKET,CNTRYNA,NAMEHCR,UNIT,OCCDIST,DEPSUM,DEPDOM,ESCROW,CITY2BR,HCTMULT,INSURED,SIMS_PROJECTION,BRCENM,CHARTER,BKMO,CONSOLD,DIVISIONB,ADDRESS,CSABR,DEPSUMBR,RSSDHCR,CNTYNUMB,CERT,SIMS_LATITUDE,STALP,SPECGRP,CALL,DENOVO,FDICNAME,RSSDID,NAMEBR,METROBR,NECNAMB,CNTYNAMB,SPECDESC,OCCNAME,NECTABR,SIMS_ACQUIRED_DATE,MICROBR,BRNUM,CB,STALPBR,USA,STNAMEBR,FED,REGAGNT,FEDNAME,ASSET,INSBRTS,PLACENUM,ADDRESBR,SIMS_LONGITUDE,INSBRDD,CITYHCR,STCNTY,CSANAMBR,CITY,CLCODE,STCNTYBR,CBSA_DIV_NAMB,MSANAMB,NAMEFULL,CITYBR,STALPHCR,ID
54909,DIF,NM,United States,54966,STATE,0,365860,Wisconsin,11/1/2002,2021,State Agency,11,55,M,9,11965,United States,"PORTAGE COUNTY BANCSHARES, INC.",0,3,0,158035,,Plainfield,ONE,CB,US_Streets,,STATE,0,,0,1155 County Road D,0,40684,1141133,137,10012,44.213666,WI,4,CALL,0,Chicago,12647,Plainfield Branch,0,,Waushara,COMMERCIAL LENDING,Central,0,12/4/2016,0,9,,WI,1,Wisconsin,7,FDIC,Chicago,182693,,0,123 West North Street,-89.492574,,ALMOND,55097,,Almond,21,55137,,,The Portage County Bank,Plainfield,WI,2021_10012_9
54757,DIF,NM,United States,54757,STATE,20740,6404,Wisconsin,8/28/1907,2021,State Agency,11,55,POINTADDRESS,9,0,United States,"SECURITY BANK SHARES, INC.",0,3,124268,124268,,New Auburn,MULT,CB,100,M,STATE,1,,0,112 East Main Street,232,73025,1128497,17,10015,45.203937,WI,2,CALL,0,Chicago,20053,Security Bank,1,,Chippewa,AGRICULTURAL,Central,0,,0,0,,WI,1,Wisconsin,9,FDIC,Minneapolis,146849,,0,112 East Main Street,-91.560841,,IRON RIVER,55017,"Eau Claire-Menomonie, WI",New Auburn,21,55017,,"Eau Claire, WI",Security Bank,New Auburn,WI,2021_10015_0
54757,DIF,NM,United States,54765,STATE,0,221699,Wisconsin,10/2/1935,2021,State Agency,11,55,M,9,0,United States,"SECURITY BANK SHARES, INC.",0,3,0,124268,,Sand Creek,MULT,CB,US_Zipcode,,STATE,0,,0,112 East Main Street,232,10154,1128497,33,10015,45.17767,WI,2,CALL,0,Chicago,20053,Sand Creek Branch,0,,Dunn,AGRICULTURAL,Central,0,,1,1,,WI,1,Wisconsin,9,FDIC,Minneapolis,146849,,0,County Road 1,-91.676218,,IRON RIVER,55017,"Eau Claire-Menomonie, WI",New Auburn,21,55033,,,Security Bank,Sand Creek,WI,2021_10015_1
54757,DIF,NM,United States,54763,STATE,0,461649,Wisconsin,2/20/2007,2021,State Agency,11,55,M,9,0,United States,"SECURITY BANK SHARES, INC.",0,3,0,124268,,Ridgeland,MULT,CB,US_Streets,,STATE,0,,0,112 East Main Street,232,27062,1128497,33,10015,45.203791,WI,2,CALL,0,Chicago,20053,Ridgeland Office Branch,0,,Dunn,AGRICULTURAL,Central,0,,1,2,,WI,1,Wisconsin,9,FDIC,Minneapolis,146849,,0,101 Main Street,-91.897244,,IRON RIVER,55017,"Eau Claire-Menomonie, WI",New Auburn,21,55033,,,Security Bank,Ridgeland,WI,2021_10015_2
54757,DIF,NM,United States,54733,STATE,0,7856,Wisconsin,8/28/1903,2021,State Agency,11,55,T,9,0,United States,"SECURITY BANK SHARES, INC.",0,3,0,124268,,Dallas,MULT,CB,US_Streets,,STATE,0,,0,112 East Main Street,0,5417,1128497,5,10015,45.259287,WI,2,CALL,0,Chicago,20053,Dallas Branch,0,,Barron,AGRICULTURAL,Central,0,2/20/2007,0,3,,WI,1,Wisconsin,9,FDIC,Minneapolis,146849,,0,107 Dallas Street West,-91.809521,,IRON RIVER,55017,,New Auburn,21,55005,,,Security Bank,Dallas,WI,2021_10015_3
54757,DIF,NM,United States,54724,STATE,20740,614811,Wisconsin,4/1/2019,2021,State Agency,11,55,EXACT,9,0,United States,"SECURITY BANK SHARES, INC.",0,3,0,124268,,Bloomer,MULT,CB,100,,STATE,0,,0,112 East Main Street,232,8610,1128497,17,10015,45.099739,WI,2,CALL,0,Chicago,20053,Bloomer Office,1,,Chippewa,AGRICULTURAL,Central,0,,0,4,,WI,1,Wisconsin,9,FDIC,Minneapolis,146849,,0,1923 17th Avenue,-91.498801,,IRON RIVER,55017,"Eau Claire-Menomonie, WI",New Auburn,21,55017,,"Eau Claire, WI",Security Bank,Bloomer,WI,2021_10015_4
54935,DIF,N,United States,54935,OCC,22540,6419,Wisconsin,12/20/1933,2021,Comptroller of the Currency,11,55,M,9,10433,United States,NEB CORPORATION,0,3,2043227,2043227,,Fond Du Lac,ONE,CB,US_RoofTop,M,FED,1,,0,130 South Main Street,0,590057,1202052,39,10044,43.775088,WI,4,CALL,0,Chicago,722544,National Exchange Bank And Trust,1,,Fond Du Lac,COMMERCIAL LENDING,Central,0,,0,0,,WI,1,Wisconsin,7,OCC,Chicago,2552361,,0,130 South Main Street,-88.446998,,FOND DU LAC,55039,,Fond Du Lac,3,55039,,"Fond du Lac, WI",National Exchange Bank and Trust,Fond Du Lac,WI,2021_10044_0
54935,DIF,N,United States,53057,OCC,22540,7968,Wisconsin,10/18/1909,2021,Comptroller of the Currency,11,55,M,9,10433,United States,NEB CORPORATION,0,3,0,2043227,,Mount Calvary,ONE,CB,US_RoofTop,,FED,0,,0,130 South Main Street,0,58412,1202052,39,10044,43.8263,WI,4,CALL,0,Chicago,722544,Mount Calvary Branch,1,,Fond Du Lac,COMMERCIAL LENDING,Central,0,6/23/1989,0,1,,WI,1,Wisconsin,7,OCC,Chicago,2552361,,0,516 Fond Du Lac Street,-88.245129,,FOND DU LAC,55039,,Fond Du Lac,3,55039,,"Fond du Lac, WI",National Exchange Bank and Trust,Mount Calvary,WI,2021_10044_1
54935,DIF,N,United States,53095,OCC,33340,221732,Wisconsin,12/11/1995,2021,Comptroller of the Currency,11,55,M,9,10433,United States,NEB CORPORATION,0,3,0,2043227,,West Bend,ONE,CB,US_RoofTop,,FED,0,,0,130 South Main Street,376,67860,1202052,131,10044,43.397929,WI,4,CALL,0,Chicago,722544,West Bend Branch,1,,Washington,COMMERCIAL LENDING,Central,0,,0,10,,WI,1,Wisconsin,7,OCC,Chicago,2552361,,0,1320 West Paradise Drive,-88.19418,,FOND DU LAC,55039,"Milwaukee-Racine-Waukesha, WI",Fond Du Lac,3,55131,,"Milwaukee-Waukesha, WI",National Exchange Bank and Trust,West Bend,WI,2021_10044_10
54935,DIF,N,United States,54935,OCC,22540,221733,Wisconsin,7/31/1997,2021,Comptroller of the Currency,11,55,M,9,10433,United States,NEB CORPORATION,0,3,0,2043227,,Fond Du Lac,ONE,CB,US_RoofTop,,FED,0,,0,130 South Main Street,0,14018,1202052,39,10044,43.788386,WI,4,CALL,0,Chicago,722544,North Main Street Branch,1,,Fond Du Lac,COMMERCIAL LENDING,Central,0,,0,11,,WI,1,Wisconsin,7,OCC,Chicago,2552361,,0,346 North Main Street,-88.446945,,FOND DU LAC,55039,,Fond Du Lac,3,55039,,"Fond du Lac, WI",National Exchange Bank and Trust,Fond Du Lac,WI,2021_10044_11
54935,DIF,N,United States,53019,OCC,22540,221734,Wisconsin,12/14/1998,2021,Comptroller of the Currency,11,55,M,9,10433,United States,NEB CORPORATION,0,3,0,2043227,,Eden,ONE,CB,US_Streets,,FED,0,,0,130 South Main Street,0,41360,1202052,39,10044,43.693084,WI,4,CALL,0,Chicago,722544,Eden Branch,1,,Fond Du Lac,COMMERCIAL LENDING,Central,0,,0,12,,WI,1,Wisconsin,7,OCC,Chicago,2552361,,0,404 East Main Street,-88.357872,,FOND DU LAC,55039,,Fond Du Lac,3,55039,,"Fond du Lac, WI",National Exchange Bank and Trust,Eden,WI,2021_10044_12
54935,DIF,N,United States,53010,OCC,22540,270766,Wisconsin,1/1/1927,2021,Comptroller of the Currency,11,55,M,9,10433,United States,NEB CORPORATION,0,3,0,2043227,,Campbellsport,ONE,CB,US_RoofTop,,FED,0,,0,130 South Main Street,0,98423,1202052,39,10044,43.598463,WI,4,CALL,0,Chicago,722544,Campbellsport Branch,1,,Fond Du Lac,COMMERCIAL LENDING,Central,0,5/21/1999,0,13,,WI,1,Wisconsin,7,OCC,Chicago,2552361,,0,114 North Fond Du Lac Avenue,-88.285352,,FOND DU LAC,55039,,Fond Du Lac,3,55039,,"Fond du Lac, WI",National Exchange Bank and Trust,Campbellsport,WI,2021_10044_13
54935,DIF,N,United States,53956,OCC,31540,8109,Wisconsin,12/8/1923,2021,Comptroller of the Currency,11,55,M,9,10433,United States,NEB CORPORATION,0,3,0,2043227,,Randolph,ONE,CB,US_Streets,,FED,0,,0,130 South Main Street,357,42312,1202052,21,10044,43.53802,WI,4,CALL,0,Chicago,722544,Randolph Branch,1,,Columbia,COMMERCIAL LENDING,Central,0,5/21/1999,0,14,,WI,1,Wisconsin,7,OCC,Chicago,2552361,,0,103 North High Street,-89.007008,,FOND DU LAC,55039,"Madison-Janesville-Beloit, WI",Fond Du Lac,3,55021,,"Madison, WI",National Exchange Bank and Trust,Randolph,WI,2021_10044_14
54935,DIF,N,United States,53954,OCC,31540,227891,Wisconsin,9/13/1938,2021,Comptroller of the Currency,11,55,M,9,10433,United States,NEB CORPORATION,0,3,0,2043227,,Pardeeville,ONE,CB,US_Streets,,FED,0,,0,130 South Main Street,357,42423,1202052,21,10044,43.538209,WI,4,CALL,0,Chicago,722544,Pardeeville Branch,1,,Columbia,COMMERCIAL LENDING,Central,0,5/21/1999,0,15,,WI,1,Wisconsin,7,OCC,Chicago,2552361,,0,113 Lake Street,-89.299723,,FOND DU LAC,55039,"Madison-Janesville-Beloit, WI",Fond Du Lac,3,55021,,"Madison, WI",National Exchange Bank and Trust,Pardeeville,WI,2021_10044_15
54935,DIF,N,United States,53956,OCC,0,227892,Wisconsin,5/31/1990,2021,Comptroller of the Currency,23,55,M,9,10433,United States,NEB CORPORATION,0,3,0,2043227,,Randolph,ONE,CB,US_RoofTop,N,FED,0,,0,130 South Main Street,376,0,1202052,27,10044,43.537967,WI,4,CALL,0,Chicago,722544,Randolph Drive-In Branch,0,,Dodge,COMMERCIAL LENDING,Central,0,5/21/1999,1,17,,WI,1,Wisconsin,7,OCC,Chicago,2552361,,0,154 Stark Street,-89.006236,,FOND DU LAC,55039,"Milwaukee-Racine-Waukesha, WI",Fond Du Lac,3,55027,,,National Exchange Bank and Trust,Randolph,WI,2021_10044_17
54935,DIF,N,United States,53926,OCC,0,233497,Wisconsin,1/15/1934,2021,Comptroller of the Currency,11,55,M,9,10433,United States,NEB CORPORATION,0,3,0,2043227,,Dalton,ONE,CB,US_Streets,,FED,0,,0,130 South Main Street,0,1404,1202052,47,10044,43.654343,WI,4,CALL,0,Chicago,722544,Dalton Branch,0,,Green Lake,COMMERCIAL LENDING,Central,0,3/7/2003,0,20,,WI,1,Wisconsin,7,OCC,Chicago,2552361,,0,509 Main Street,-89.206807,,FOND DU LAC,55039,,Fond Du Lac,3,55047,,,National Exchange Bank and Trust,Dalton,WI,2021_10044_20
54935,DIF,N,United States,53939,OCC,0,233498,Wisconsin,3/26/1990,2021,Comptroller of the Currency,11,55,M,9,10433,United States,NEB CORPORATION,0,3,0,2043227,,Kingston,ONE,CB,US_Streets,,FED,0,,0,130 South Main Street,0,26683,1202052,47,10044,43.683574,WI,4,CALL,0,Chicago,722544,Kingston Branch,0,,Green Lake,COMMERCIAL LENDING,Central,0,3/7/2003,0,21,,WI,1,Wisconsin,7,OCC,Chicago,2552361,,0,120 North South Street,-89.13693,,FOND DU LAC,55039,,Fond Du Lac,3,55047,,,National Exchange Bank and Trust,Kingston,WI,2021_10044_21
54935,DIF,N,United States,53949,OCC,0,9543,Wisconsin,2/12/1900,2021,Comptroller of the Currency,11,55,M,9,10433,United States,NEB CORPORATION,0,3,0,2043227,,Montello,ONE,CB,US_Streets,,FED,0,,0,130 South Main Street,0,57027,1202052,77,10044,43.791835,WI,4,CALL,0,Chicago,722544,Montello Branch,0,,Marquette,COMMERCIAL LENDING,Central,0,3/7/2003,0,22,,WI,1,Wisconsin,7,OCC,Chicago,2552361,,0,24 West Street,-89.329254,,FOND DU LAC,55039,,Fond Du Lac,3,55077,,,National Exchange Bank and Trust,Montello,WI,2021_10044_22
54935,DIF,N,United States,53964,OCC,0,233334,Wisconsin,8/6/1990,2021,Comptroller of the Currency,11,55,M,9,10433,United States,NEB CORPORATION,0,3,0,2043227,,Westfield,ONE,CB,US_Streets,,FED,0,,0,130 South Main Street,0,32296,1202052,77,10044,43.885788,WI,4,CALL,0,Chicago,722544,Westfield Branch,0,,Marquette,COMMERCIAL LENDING,Central,0,3/7/2003,0,23,,WI,1,Wisconsin,7,OCC,Chicago,2552361,,0,326 Second Street,-89.487257,,FOND DU LAC,55039,,Fond Du Lac,3,55077,,,National Exchange Bank and Trust,Westfield,WI,2021_10044_23
54935,DIF,N,United States,53081,OCC,43100,7861,Wisconsin,1/25/1913,2021,Comptroller of the Currency,11,55,M,9,10433,United States,NEB CORPORATION,0,3,0,2043227,,Sheboygan,ONE,CB,US_Streets,,FED,0,,0,130 South Main Street,0,46274,1202052,117,10044,43.835056,WI,4,CALL,0,Chicago,722544,State Bank Of Howards Grove Branch,1,,Sheboygan,COMMERCIAL LENDING,Central,0,4/15/2005,0,24,,WI,1,Wisconsin,7,OCC,Chicago,2552361,,0,211 North Wisconsin Drive,-87.820332,,FOND DU LAC,55039,,Fond Du Lac,3,55117,,"Sheboygan, WI",National Exchange Bank and Trust,Howards Grove,WI,2021_10044_24
54935,DIF,N,United States,53916,OCC,0,437182,Wisconsin,4/19/2004,2021,Comptroller of the Currency,11,55,M,9,10433,United States,NEB CORPORATION,0,3,0,2043227,,Beaver Dam,ONE,CB,US_RoofTop,,FED,0,,0,130 South Main Street,376,24859,1202052,27,10044,43.474063,WI,4,CALL,0,Chicago,722544,Beaver Dam Regular Branch,0,,Dodge,COMMERCIAL LENDING,Central,0,4/15/2005,1,25,,WI,1,Wisconsin,7,OCC,Chicago,2552361,,0,1609 Spring Street,-88.825051,,FOND DU LAC,55039,"Milwaukee-Racine-Waukesha, WI",Fond Du Lac,3,55027,,,National Exchange Bank and Trust,Beaver Dam,WI,2021_10044_25
54935,DIF,N,United States,53002,OCC,33340,220326,Wisconsin,5/24/1973,2021,Comptroller of the Currency,11,55,M,9,10433,United States,NEB CORPORATION,0,3,0,2043227,,Allenton,ONE,CB,US_RoofTop,,FED,0,,0,130 South Main Street,376,21077,1202052,131,10044,43.421093,WI,4,CALL,0,Chicago,722544,Allenton Branch,1,,Washington,COMMERCIAL LENDING,Central,0,10/14/2005,0,26,,WI,1,Wisconsin,7,OCC,Chicago,2552361,,0,6278 Blueberry Road,-88.351092,,FOND DU LAC,55039,"Milwaukee-Racine-Waukesha, WI",Fond Du Lac,3,55131,,"Milwaukee-Waukesha, WI",National Exchange Bank and Trust,Allenton,WI,2021_10044_26
54935,DIF,N,United States,54930,OCC,0,207566,Wisconsin,10/4/1902,2021,Comptroller of the Currency,11,55,M,9,10433,United States,NEB CORPORATION,0,3,0,2043227,,Coloma,ONE,CB,US_Streets,,FED,0,,0,130 South Main Street,0,33797,1202052,137,10044,44.034738,WI,4,CALL,0,Chicago,722544,Coloma Branch,0,,Waushara,COMMERCIAL LENDING,Central,0,10/14/2005,0,28,,WI,1,Wisconsin,7,OCC,Chicago,2552361,,0,209 N. Front Street,-89.522521,,FOND DU LAC,55039,,Fond Du Lac,3,55137,,,National Exchange Bank and Trust,Coloma,WI,2021_10044_28
54935,DIF,N,United States,53011,OCC,43100,9405,Wisconsin,5/1/1916,2021,Comptroller of the Currency,11,55,M,9,10433,United States,NEB CORPORATION,0,3,0,2043227,,Cascade,ONE,CB,US_Streets,,FED,0,,0,130 South Main Street,0,14377,1202052,117,10044,43.658309,WI,4,CALL,0,Chicago,722544,Cascade Branch,1,,Sheboygan,COMMERCIAL LENDING,Central,0,6/1/1994,0,3,,WI,1,Wisconsin,7,OCC,Chicago,2552361,,0,310 Madison Avenue,-88.007001,,FOND DU LAC,55039,,Fond Du Lac,3,55117,,"Sheboygan, WI",National Exchange Bank and Trust,Cascade,WI,2021_10044_3
54935,DIF,N,United States,54935,OCC,22540,475452,Wisconsin,10/5/2007,2021,Comptroller of the Currency,11,55,M,9,10433,United States,NEB CORPORATION,0,3,0,2043227,,Fond Du Lac,ONE,CB,US_RoofTop,,FED,0,,0,130 South Main Street,0,12002,1202052,39,10044,43.783623,WI,4,CALL,0,Chicago,722544,E. Johnson Street Branch,1,,Fond Du Lac,COMMERCIAL LENDING,Central,0,,0,30,,WI,1,Wisconsin,7,OCC,Chicago,2552361,,0,1125 E. Johnson Street,-88.40412,,FOND DU LAC,55039,,Fond Du Lac,3,55039,,"Fond du Lac, WI",National Exchange Bank and Trust,Fond Du Lac,WI,2021_10044_30
54935,DIF,N,United States,54935,OCC,22540,13631,Wisconsin,7/10/1968,2021,Comptroller of the Currency,11,55,M,9,10433,United States,NEB CORPORATION,0,3,0,2043227,,Fond Du Lac,ONE,CB,US_RoofTop,,FED,0,,0,130 South Main Street,0,158749,1202052,39,10044,43.784255,WI,4,CALL,0,Chicago,722544,Fond Du Lac Branch,1,,Fond Du Lac,COMMERCIAL LENDING,Central,0,9/10/2016,0,31,,WI,1,Wisconsin,7,OCC,Chicago,2552361,,0,676 West Johnson Street,-88.472111,,FOND DU LAC,55039,,Fond Du Lac,3,55039,,"Fond du Lac, WI",National Exchange Bank and Trust,Fond Du Lac,WI,2021_10044_31
54935,DIF,N,United States,53006,OCC,0,7421,Wisconsin,2/9/1908,2021,Comptroller of the Currency,11,55,M,9,10433,United States,NEB CORPORATION,0,3,0,2043227,,Brownsville,ONE,CB,US_RoofTop,,FED,0,,0,130 South Main Street,376,97811,1202052,27,10044,43.61634,WI,4,CALL,0,Chicago,722544,Brownsville Branch,0,,Dodge,COMMERCIAL LENDING,Central,0,9/10/2016,1,32,,WI,1,Wisconsin,7,OCC,Chicago,2552361,,0,505 Main Street,-88.488552,,FOND DU LAC,55039,"Milwaukee-Racine-Waukesha, WI",Fond Du Lac,3,55027,,,National Exchange Bank and Trust,Brownsville,WI,2021_10044_32
