OID_TRACT_20|GEOID_TRACT_20|NAMELSAD_TRACT_20|AREALAND_TRACT_20|AREAWATER_TRACT_20|MTFCC_TRACT_20|FUNCSTAT_TRACT_20|OID_TRACT_10|GEOID_TRACT_10|NAMELSAD_TRACT_10|AREALAND_TRACT_10|AREAWATER_TRACT_10|MTFCC_TRACT_10|FUNCSTAT_TRACT_10|AREALAND_PART|AREAWATER_PART
20790711591102|55023960500|Census Tract 9605|2323649|75930|G5020|S|20740711591102|55023960500|Census Tract 9605|2323846|75930|G5020|S|2323649|75930
20790711591045|55023960600|Census Tract 9606|21664712|7584026|G5020|S|20740711591045|55023960600|Census Tract 9606|21664712|7584026|G5020|S|21664712|7584026
20790689279669|55025000100|Census Tract 1|2065248|0|G5020|S|20740689279669|55025000100|Census Tract 1|2077432|0|G5020|S|2064188|0
20790689279669|55025000100|Census Tract 1|2065248|0|G5020|S|20740689279701|55025010100|Census Tract 101|1892420|0|G5020|S|1060|0
20790689279670|55025000201|Census Tract 2.01|1836348|3089|G5020|S|20740689279670|55025000201|Census Tract 2.01|1836348|3089|G5020|S|1836348|3089
20790689279671|55025000202|Census Tract 2.02|2426567|0|G5020|S|20740689279671|55025000202|Census Tract 2.02|2426567|0|G5020|S|2426567|0
20790689279672|55025000204|Census Tract 2.04|2637213|0|G5020|S|20740689279672|55025000204|Census Tract 2.04|2679099|0|G5020|S|2637213|0
20790689279673|55025000205|Census Tract 2.05|4085539|26558|G5020|S|20740689279673|55025000205|Census Tract 2.05|4098611|33306|G5020|S|4076511|26558
20790689279673|55025000205|Census Tract 2.05|4085539|26558|G5020|S|20740689279705|55025011000|Census Tract 110|2723840|192847|G5020|S|9028|0
2079015482543998|55025000301|Census Tract 3.01|928377|0|G5020|S|20740689279674|55025000300|Census Tract 3|2358888|0|G5020|S|928377|0
2079015482544004|55025000302|Census Tract 3.02|1430511|0|G5020|S|20740689279674|55025000300|Census Tract 3|2358888|0|G5020|S|1430511|0
20790689279675|55025000401|Census Tract 4.01|1816061|0|G5020|S|20740689279675|55025000401|Census Tract 4.01|1816061|0|G5020|S|1816061|0
20790689279676|55025000402|Census Tract 4.02|2804265|74173|G5020|S|20740689279676|55025000402|Census Tract 4.02|2804265|74173|G5020|S|2804265|74173
207903716575183|55025000406|Census Tract 4.06|3205183|0|G5020|S|207403716575058|55025000405|Census Tract 4.05|4319441|45587|G5020|S|2359|0
207903716575183|55025000406|Census Tract 4.06|3205183|0|G5020|S|207403716575183|55025000406|Census Tract 4.06|3202824|0|G5020|S|3202824|0
207903716575149|55025000407|Census Tract 4.07|2750038|13351|G5020|S|207403716575149|55025000407|Census Tract 4.07|2750038|13351|G5020|S|2750038|13351
207903716575054|55025000408|Census Tract 4.08|3908990|25103|G5020|S|207403716575054|55025000408|Census Tract 4.08|3912109|25103|G5020|S|3908990|25103
2079015482543644|55025000409|Census Tract 4.09|2867087|44987|G5020|S|207403716575058|55025000405|Census Tract 4.05|4319441|45587|G5020|S|2863968|44987
2079015482543644|55025000409|Census Tract 4.09|2867087|44987|G5020|S|207403716575054|55025000408|Census Tract 4.08|3912109|25103|G5020|S|3119|0
2079015482543536|55025000410|Census Tract 4.10|1453114|600|G5020|S|207403716575058|55025000405|Census Tract 4.05|4319441|45587|G5020|S|1453114|600
20790689279680|55025000501|Census Tract 5.01|3351186|4385|G5020|S|20740689279680|55025000501|Census Tract 5.01|3351186|4385|G5020|S|3351186|4385
20790689279679|55025000504|Census Tract 5.04|4968961|0|G5020|S|20740689279679|55025000504|Census Tract 5.04|4968961|0|G5020|S|4968961|0
2079015482543669|55025000505|Census Tract 5.05|1699506|0|G5020|S|20740689279665|55025000503|Census Tract 5.03|3379146|0|G5020|S|1699506|0
2079015482544075|55025000506|Census Tract 5.06|1679640|0|G5020|S|20740689279665|55025000503|Census Tract 5.03|3379146|0|G5020|S|1679640|0
20790689279666|55025000600|Census Tract 6|3147419|124317|G5020|S|20740689279666|55025000600|Census Tract 6|3147419|124317|G5020|S|3147419|124317
20790689279681|55025000700|Census Tract 7|2322581|0|G5020|S|20740689279681|55025000700|Census Tract 7|2323123|0|G5020|S|2322581|0
20790689279683|55025000800|Census Tract 8|1925916|0|G5020|S|20740689279683|55025000800|Census Tract 8|1915362|0|G5020|S|1915362|0
20790689279683|55025000800|Census Tract 8|1925916|0|G5020|S|20740689279701|55025010100|Census Tract 101|1892420|0|G5020|S|10554|0
207903716575151|55025000901|Census Tract 9.01|647728|0|G5020|S|207403716575151|55025000901|Census Tract 9.01|647728|0|G5020|S|647728|0
207903716575075|55025000902|Census Tract 9.02|1358112|0|G5020|S|207403716575075|55025000902|Census Tract 9.02|1348774|0|G5020|S|1348774|0
207903716575075|55025000902|Census Tract 9.02|1358112|0|G5020|S|20740689279701|55025010100|Census Tract 101|1892420|0|G5020|S|9338|0
20790689279682|55025001000|Census Tract 10|1567721|0|G5020|S|20740689279682|55025001000|Census Tract 10|1567721|0|G5020|S|1567721|0
207903716575153|55025001101|Census Tract 11.01|668728|0|G5020|S|207403716575153|55025001101|Census Tract 11.01|668728|0|G5020|S|668728|0
207903716575079|55025001102|Census Tract 11.02|1069612|3186|G5020|S|207403716575079|55025001102|Census Tract 11.02|1069556|3186|G5020|S|1069556|3186
207903716575079|55025001102|Census Tract 11.02|1069612|3186|G5020|S|20740689279700|55025003200|Census Tract 32|2383765|57729|G5020|S|56|0
20790689279685|55025001200|Census Tract 12|1817511|44071|G5020|S|20740689279685|55025001200|Census Tract 12|1817511|44071|G5020|S|1817511|44071
20790689279687|55025001300|Census Tract 13|1480602|0|G5020|S|20740689279687|55025001300|Census Tract 13|1480449|0|G5020|S|1480449|0
20790689279687|55025001300|Census Tract 13|1480602|0|G5020|S|20740689279688|55025001401|Census Tract 14.01|4124089|52550|G5020|S|153|0
20790689279688|55025001401|Census Tract 14.01|4123936|52550|G5020|S|20740689279688|55025001401|Census Tract 14.01|4124089|52550|G5020|S|4123936|52550
20790689279717|55025001402|Census Tract 14.02|8161946|1520166|G5020|S|20740689279681|55025000700|Census Tract 7|2323123|0|G5020|S|542|0
20790689279717|55025001402|Census Tract 14.02|8161946|1520166|G5020|S|20740689279717|55025001402|Census Tract 14.02|8161404|1520166|G5020|S|8161404|1520166
2079015482543783|55025001404|Census Tract 14.04|3024225|21069|G5020|S|20740689279668|55025001403|Census Tract 14.03|11108827|71701|G5020|S|3024225|21069
2079015482544121|55025001405|Census Tract 14.05|8084602|50632|G5020|S|20740689279668|55025001403|Census Tract 14.03|11108827|71701|G5020|S|8084602|50632
20790689279689|55025001501|Census Tract 15.01|1088841|13240|G5020|S|20740689279689|55025001501|Census Tract 15.01|1088841|8870|G5020|S|1088841|8870
20790689279689|55025001501|Census Tract 15.01|1088841|13240|G5020|S|20740689279703|55025010400|Census Tract 104|2089761|45701|G5020|S|0|4370
20790689279634|55025001502|Census Tract 15.02|9577557|1225155|G5020|S|20740689279634|55025001502|Census Tract 15.02|9703976|1225155|G5020|S|9575987|1225155
20790689279634|55025001502|Census Tract 15.02|9577557|1225155|G5020|S|20740689279642|55025010600|Census Tract 106|69193933|18317618|G5020|S|1570|0
207903716575154|55025001603|Census Tract 16.03|175758|0|G5020|S|207403716575154|55025001603|Census Tract 16.03|175758|0|G5020|S|175758|0
207903716575081|55025001604|Census Tract 16.04|274805|0|G5020|S|207403716575081|55025001604|Census Tract 16.04|274805|0|G5020|S|274805|0
207903716575155|55025001605|Census Tract 16.05|353502|0|G5020|S|207403716575155|55025001605|Census Tract 16.05|353502|0|G5020|S|353502|0
207903716575082|55025001606|Census Tract 16.06|421670|0|G5020|S|207403716575082|55025001606|Census Tract 16.06|421670|0|G5020|S|421670|0
207903716575156|55025001704|Census Tract 17.04|422109|0|G5020|S|207403716575156|55025001704|Census Tract 17.04|422109|0|G5020|S|422109|0
2079015482543953|55025001706|Census Tract 17.06|513259|0|G5020|S|207403716575093|55025001705|Census Tract 17.05|695822|0|G5020|S|513259|0
2079015482543932|55025001707|Census Tract 17.07|182563|0|G5020|S|207403716575093|55025001705|Census Tract 17.05|695822|0|G5020|S|182563|0
207903716575178|55025001802|Census Tract 18.02|713893|49227|G5020|S|207403716575178|55025001802|Census Tract 18.02|713893|49227|G5020|S|713893|49227
207903716575094|55025001804|Census Tract 18.04|839071|7861|G5020|S|207403716575094|55025001804|Census Tract 18.04|842492|7861|G5020|S|839071|7861
2079015482543894|55025001901|Census Tract 19.01|1420045|19522|G5020|S|20740689279693|55025001900|Census Tract 19|2120945|19522|G5020|S|1420045|19522
2079015482544022|55025001902|Census Tract 19.02|694532|0|G5020|S|20740689279693|55025001900|Census Tract 19|2120945|19522|G5020|S|694393|0
2079015482544022|55025001902|Census Tract 19.02|694532|0|G5020|S|20740689279635|55025002000|Census Tract 20|2601559|33442|G5020|S|139|0
20790689279635|55025002000|Census Tract 20|2607927|33442|G5020|S|20740689279693|55025001900|Census Tract 19|2120945|19522|G5020|S|6507|0
20790689279635|55025002000|Census Tract 20|2607927|33442|G5020|S|20740689279635|55025002000|Census Tract 20|2601559|33442|G5020|S|2601420|33442
20790689279650|55025002100|Census Tract 21|3123882|308|G5020|S|20740689279650|55025002100|Census Tract 21|3123882|308|G5020|S|3123882|308
20790689279694|55025002200|Census Tract 22|1882902|0|G5020|S|20740689279694|55025002200|Census Tract 22|1882902|0|G5020|S|1882902|0
20790689279695|55025002301|Census Tract 23.01|2318756|134823|G5020|S|20740689279695|55025002301|Census Tract 23.01|2316145|135507|G5020|S|2316145|134823
20790689279695|55025002301|Census Tract 23.01|2318756|134823|G5020|S|20740689279653|55025002402|Census Tract 24.02|2238639|0|G5020|S|50|0
20790689279695|55025002301|Census Tract 23.01|2318756|134823|G5020|S|20740689279702|55025010200|Census Tract 102|1809511|3967|G5020|S|2561|0
20790689279696|55025002302|Census Tract 23.02|3254428|0|G5020|S|20740689279696|55025002302|Census Tract 23.02|3254428|0|G5020|S|3254428|0
20790689279697|55025002401|Census Tract 24.01|1841158|0|G5020|S|20740689279697|55025002401|Census Tract 24.01|1847547|0|G5020|S|1841158|0
20790689279653|55025002402|Census Tract 24.02|2244978|0|G5020|S|20740689279697|55025002401|Census Tract 24.01|1847547|0|G5020|S|6389|0
20790689279653|55025002402|Census Tract 24.02|2244978|0|G5020|S|20740689279653|55025002402|Census Tract 24.02|2238639|0|G5020|S|2238589|0
20790689279651|55025002500|Census Tract 25|11124505|1451|G5020|S|20740689279651|55025002500|Census Tract 25|11141466|1451|G5020|S|11124505|1451
20790689279698|55025002601|Census Tract 26.01|1542480|6933|G5020|S|20740689279698|55025002601|Census Tract 26.01|1542480|6933|G5020|S|1542480|6933
20790689279718|55025002602|Census Tract 26.02|6018955|0|G5020|S|20740689279718|55025002602|Census Tract 26.02|6018955|0|G5020|S|6018955|0
20790689279716|55025002603|Census Tract 26.03|6343924|0|G5020|S|20740689279716|55025002603|Census Tract 26.03|6343924|0|G5020|S|6343924|0
20790689279636|55025002700|Census Tract 27|3133141|42230|G5020|S|20740689279636|55025002700|Census Tract 27|3133141|42230|G5020|S|3133141|42230
20790689279637|55025002800|Census Tract 28|1797931|0|G5020|S|20740689279637|55025002800|Census Tract 28|1797931|0|G5020|S|1797931|0
20790689279638|55025002900|Census Tract 29|3359021|2963|G5020|S|20740689279638|55025002900|Census Tract 29|3359021|2963|G5020|S|3359021|2963
20790689279699|55025003001|Census Tract 30.01|3770683|0|G5020|S|20740689279699|55025003001|Census Tract 30.01|3770683|0|G5020|S|3770683|0
20790689279639|55025003002|Census Tract 30.02|1906704|0|G5020|S|20740689279639|55025003002|Census Tract 30.02|1906704|0|G5020|S|1906704|0
20790689279640|55025003100|Census Tract 31|10198820|98106|G5020|S|20740689279640|55025003100|Census Tract 31|10198820|98106|G5020|S|10198820|98106
20790689279700|55025003200|Census Tract 32|2365237|57729|G5020|S|20740689279700|55025003200|Census Tract 32|2383765|57729|G5020|S|2365237|57729
20790689279701|55025010100|Census Tract 101|1903184|0|G5020|S|20740689279669|55025000100|Census Tract 1|2077432|0|G5020|S|13244|0
20790689279701|55025010100|Census Tract 101|1903184|0|G5020|S|20740689279700|55025003200|Census Tract 32|2383765|57729|G5020|S|18472|0
20790689279701|55025010100|Census Tract 101|1903184|0|G5020|S|20740689279701|55025010100|Census Tract 101|1892420|0|G5020|S|1871468|0
20790689279702|55025010200|Census Tract 102|1810371|3967|G5020|S|207403716575094|55025001804|Census Tract 18.04|842492|7861|G5020|S|3421|0
20790689279702|55025010200|Census Tract 102|1810371|3967|G5020|S|20740689279702|55025010200|Census Tract 102|1809511|3967|G5020|S|1806950|3967
20790689279709|55025010300|Census Tract 103|2248206|16710|G5020|S|20740689279709|55025010300|Census Tract 103|2248206|15308|G5020|S|2248206|15308
20790689279709|55025010300|Census Tract 103|2248206|16710|G5020|S|20740689279720|55025991703|Census Tract 9917.03|0|13693103|G5020|S|0|1402
20790689279703|55025010400|Census Tract 104|2089761|41100|G5020|S|20740689279703|55025010400|Census Tract 104|2089761|45701|G5020|S|2089761|41098
20790689279703|55025010400|Census Tract 104|2089761|41100|G5020|S|20740689279720|55025991703|Census Tract 9917.03|0|13693103|G5020|S|0|2
207903716575161|55025010501|Census Tract 105.01|8952180|4688|G5020|S|207403716575161|55025010501|Census Tract 105.01|8952180|4688|G5020|S|8952180|4688
2079015482543652|55025010503|Census Tract 105.03|15235690|134709|G5020|S|207403716575089|55025010502|Census Tract 105.02|18493213|135384|G5020|S|15235690|134709
2079015482544162|55025010504|Census Tract 105.04|2915942|0|G5020|S|207403716575089|55025010502|Census Tract 105.02|18493213|135384|G5020|S|2915942|0
20790689279642|55025010600|Census Tract 106|69340438|18318795|G5020|S|20740689279634|55025001502|Census Tract 15.02|9703976|1225155|G5020|S|127989|0
20790689279642|55025010600|Census Tract 106|69340438|18318795|G5020|S|20740689279642|55025010600|Census Tract 106|69193933|18317618|G5020|S|69192363|18317618
20790689279642|55025010600|Census Tract 106|69340438|18318795|G5020|S|20740689279655|55025012002|Census Tract 120.02|151557728|6206326|G5020|S|20086|1177
20790689279667|55025010701|Census Tract 107.01|10218124|24016|G5020|S|20740689279667|55025010701|Census Tract 107.01|10218124|24016|G5020|S|10218124|24016
20790689279677|55025010702|Census Tract 107.02|60641348|269201|G5020|S|20740689279677|55025010702|Census Tract 107.02|60622700|269201|G5020|S|60622629|269201
20790689279677|55025010702|Census Tract 107.02|60641348|269201|G5020|S|20740689279704|55025010800|Census Tract 108|16959326|9971|G5020|S|18719|0
2079015482543617|55025010801|Census Tract 108.01|6678345|2744|G5020|S|20740689279704|55025010800|Census Tract 108|16959326|9971|G5020|S|6651120|2744
2079015482543617|55025010801|Census Tract 108.01|6678345|2744|G5020|S|207403716575175|55025013700|Census Tract 137|19150290|183241|G5020|S|27225|0
2079015482543742|55025010802|Census Tract 108.02|10289487|7227|G5020|S|20740689279704|55025010800|Census Tract 108|16959326|9971|G5020|S|10289487|7227
207903716575163|55025010903|Census Tract 109.03|9734497|44138|G5020|S|207403716575163|55025010903|Census Tract 109.03|9736746|44138|G5020|S|9734497|44138
2079015482543577|55025010905|Census Tract 109.05|9519739|18724|G5020|S|20740689279672|55025000204|Census Tract 2.04|2679099|0|G5020|S|41886|0
2079015482543577|55025010905|Census Tract 109.05|9519739|18724|G5020|S|20740689279646|55025010901|Census Tract 109.01|16573016|18724|G5020|S|9477853|18724
2079015482543609|55025010906|Census Tract 109.06|7095163|0|G5020|S|20740689279646|55025010901|Census Tract 109.01|16573016|18724|G5020|S|7095163|0
2079015482543746|55025010907|Census Tract 109.07|48365259|77629|G5020|S|207403716575163|55025010903|Census Tract 109.03|9736746|44138|G5020|S|2249|0
2079015482543746|55025010907|Census Tract 109.07|48365259|77629|G5020|S|207403716575134|55025010904|Census Tract 109.04|114701988|504678|G5020|S|48348483|77629
2079015482543746|55025010907|Census Tract 109.07|48365259|77629|G5020|S|20740689279644|55025012700|Census Tract 127|231534427|52350|G5020|S|5392|0
2079015482543746|55025010907|Census Tract 109.07|48365259|77629|G5020|S|20740689279631|55025012900|Census Tract 129|239719648|4980607|G5020|S|9135|0
2079015482543528|55025010908|Census Tract 109.08|66524838|427049|G5020|S|207403716575134|55025010904|Census Tract 109.04|114701988|504678|G5020|S|66340859|427049
2079015482543528|55025010908|Census Tract 109.08|66524838|427049|G5020|S|20740689279654|55025011200|Census Tract 112|103016957|2382028|G5020|S|178699|0
2079015482543528|55025010908|Census Tract 109.08|66524838|427049|G5020|S|20740689279632|55025013000|Census Tract 130|35999121|15482|G5020|S|5280|0
20790689279705|55025011000|Census Tract 110|2736912|199595|G5020|S|20740689279673|55025000205|Census Tract 2.05|4098611|33306|G5020|S|22100|6748
20790689279705|55025011000|Census Tract 110|2736912|199595|G5020|S|20740689279705|55025011000|Census Tract 110|2723840|192847|G5020|S|2714812|192847
20790689279707|55025011101|Census Tract 111.01|3078151|12673|G5020|S|20740689279707|55025011101|Census Tract 111.01|3078151|12673|G5020|S|3078151|12673
2079015482543797|55025011103|Census Tract 111.03|11163111|116181|G5020|S|20740689279708|55025011102|Census Tract 111.02|20203095|212114|G5020|S|11163111|116181
2079015482543720|55025011104|Census Tract 111.04|9039984|90969|G5020|S|20740689279708|55025011102|Census Tract 111.02|20203095|212114|G5020|S|9039984|90969
2079015482543706|55025011201|Census Tract 112.01|41542600|2025594|G5020|S|20740689279651|55025002500|Census Tract 25|11141466|1451|G5020|S|16961|0
2079015482543706|55025011201|Census Tract 112.01|41542600|2025594|G5020|S|20740689279654|55025011200|Census Tract 112|103016957|2382028|G5020|S|41445715|2023282
2079015482543706|55025011201|Census Tract 112.01|41542600|2025594|G5020|S|20740689279660|55025013200|Census Tract 132|240603705|1492173|G5020|S|79924|2312
2079015482543584|55025011202|Census Tract 112.02|61504102|358740|G5020|S|20740689279654|55025011200|Census Tract 112|103016957|2382028|G5020|S|61385286|358740
2079015482543584|55025011202|Census Tract 112.02|61504102|358740|G5020|S|20740689279660|55025013200|Census Tract 132|240603705|1492173|G5020|S|118816|0
20790689279714|55025011301|Census Tract 113.01|20703904|0|G5020|S|20740689279654|55025011200|Census Tract 112|103016957|2382028|G5020|S|310|0
20790689279714|55025011301|Census Tract 113.01|20703904|0|G5020|S|20740689279714|55025011301|Census Tract 113.01|20694256|0|G5020|S|20694256|0
20790689279714|55025011301|Census Tract 113.01|20703904|0|G5020|S|20740689279660|55025013200|Census Tract 132|240603705|1492173|G5020|S|9338|0
20790689279715|55025011302|Census Tract 113.02|6701665|3710|G5020|S|20740689279654|55025011200|Census Tract 112|103016957|2382028|G5020|S|4844|0
20790689279715|55025011302|Census Tract 113.02|6701665|3710|G5020|S|20740689279715|55025011302|Census Tract 113.02|6696821|3710|G5020|S|6696821|3710
2079015482544189|55025011403|Census Tract 114.03|3229356|0|G5020|S|207403716575167|55025011401|Census Tract 114.01|22262014|56815|G5020|S|3229356|0
2079015482543759|55025011404|Census Tract 114.04|16689231|91630|G5020|S|207403716575107|55025011402|Census Tract 114.02|42924916|189572|G5020|S|16689231|91630
2079015482543750|55025011405|Census Tract 114.05|25597418|97942|G5020|S|207403716575167|55025011401|Census Tract 114.01|22262014|56815|G5020|S|22305|0
2079015482543750|55025011405|Census Tract 114.05|25597418|97942|G5020|S|207403716575107|55025011402|Census Tract 114.02|42924916|189572|G5020|S|25572417|97942
2079015482543750|55025011405|Census Tract 114.05|25597418|97942|G5020|S|20740689279656|55025011506|Census Tract 115.06|5605190|0|G5020|S|2696|0
2079015482544214|55025011406|Census Tract 114.06|3250502|0|G5020|S|207403716575167|55025011401|Census Tract 114.01|22262014|56815|G5020|S|3250502|0
2079015482544115|55025011407|Census Tract 114.07|15520305|56815|G5020|S|207403716575167|55025011401|Census Tract 114.01|22262014|56815|G5020|S|15520305|56815
20790689279713|55025011504|Census Tract 115.04|5125535|0|G5020|S|20740689279713|55025011504|Census Tract 115.04|5125535|0|G5020|S|5125535|0
20790689279710|55025011505|Census Tract 115.05|2557735|0|G5020|S|20740689279652|55025011503|Census Tract 115.03|14642948|0|G5020|S|34548|0
20790689279710|55025011505|Census Tract 115.05|2557735|0|G5020|S|20740689279710|55025011505|Census Tract 115.05|2523187|0|G5020|S|2523187|0
20790689279656|55025011506|Census Tract 115.06|6255277|0|G5020|S|207403716575107|55025011402|Census Tract 114.02|42924916|189572|G5020|S|652783|0
20790689279656|55025011506|Census Tract 115.06|6255277|0|G5020|S|20740689279656|55025011506|Census Tract 115.06|5605190|0|G5020|S|5602494|0
2079015482543555|55025011507|Census Tract 115.07|5678230|0|G5020|S|20740689279652|55025011503|Census Tract 115.03|14642948|0|G5020|S|5678230|0
2079015482543601|55025011508|Census Tract 115.08|8930170|0|G5020|S|20740689279652|55025011503|Census Tract 115.03|14642948|0|G5020|S|8930170|0
20790689279647|55025011600|Census Tract 116|23314180|641344|G5020|S|20740689279647|55025011600|Census Tract 116|23482290|641344|G5020|S|23314180|641344
20790689279648|55025011700|Census Tract 117|144568131|21124|G5020|S|20740487428339|55021971100|Census Tract 9711|240740177|2034979|G5020|S|3330|0
20790689279648|55025011700|Census Tract 117|144568131|21124|G5020|S|207403716575107|55025011402|Census Tract 114.02|42924916|189572|G5020|S|10485|0
20790689279648|55025011700|Census Tract 117|144568131|21124|G5020|S|20740689279647|55025011600|Census Tract 116|23482290|641344|G5020|S|168110|0
20790689279648|55025011700|Census Tract 117|144568131|21124|G5020|S|20740689279648|55025011700|Census Tract 117|144306026|21124|G5020|S|144258960|21124
20790689279648|55025011700|Census Tract 117|144568131|21124|G5020|S|20740689279659|55025012001|Census Tract 120.01|23264684|19365|G5020|S|101021|0
20790689279648|55025011700|Census Tract 117|144568131|21124|G5020|S|20740689279655|55025012002|Census Tract 120.02|151557728|6206326|G5020|S|11226|0
20790689279648|55025011700|Census Tract 117|144568131|21124|G5020|S|20740689279660|55025013200|Census Tract 132|240603705|1492173|G5020|S|14999|0
20790689279706|55025011800|Census Tract 118|183471695|1395774|G5020|S|20740487428339|55021971100|Census Tract 9711|240740177|2034979|G5020|S|7078|0
20790689279706|55025011800|Census Tract 118|183471695|1395774|G5020|S|20740689279648|55025011700|Census Tract 117|144306026|21124|G5020|S|47066|0
20790689279706|55025011800|Census Tract 118|183471695|1395774|G5020|S|20740689279706|55025011800|Census Tract 118|183361085|1395774|G5020|S|183361085|1395774
20790689279706|55025011800|Census Tract 118|183471695|1395774|G5020|S|207401916514161|55055100400|Census Tract 1004|209037103|2324494|G5020|S|56466|0
20790689279657|55025011900|Census Tract 119|185987529|1281803|G5020|S|20740689279657|55025011900|Census Tract 119|185791492|1281135|G5020|S|185762413|1281135
20790689279657|55025011900|Census Tract 119|185987529|1281803|G5020|S|20740689279655|55025012002|Census Tract 120.02|151557728|6206326|G5020|S|215961|668
20790689279657|55025011900|Census Tract 119|185987529|1281803|G5020|S|20740689279629|55025012100|Census Tract 121|150812322|2916239|G5020|S|9155|0
20790689279655|55025012002|Census Tract 120.02|151878710|6205156|G5020|S|207403716575089|55025010502|Census Tract 105.02|18493213|135384|G5020|S|341581|675
20790689279655|55025012002|Census Tract 120.02|151878710|6205156|G5020|S|207403716575167|55025011401|Census Tract 114.01|22262014|56815|G5020|S|239546|0
20790689279655|55025012002|Census Tract 120.02|151878710|6205156|G5020|S|20740689279657|55025011900|Census Tract 119|185791492|1281135|G5020|S|923|0
20790689279655|55025012002|Census Tract 120.02|151878710|6205156|G5020|S|20740689279655|55025012002|Census Tract 120.02|151557728|6206326|G5020|S|151296660|6204481
2079015482544182|55025012003|Census Tract 120.03|10790394|0|G5020|S|20740689279659|55025012001|Census Tract 120.01|23264684|19365|G5020|S|10790394|0
2079015482544411|55025012004|Census Tract 120.04|12373269|19365|G5020|S|20740689279659|55025012001|Census Tract 120.01|23264684|19365|G5020|S|12373269|19365
20790689279629|55025012100|Census Tract 121|150830390|2896652|G5020|S|20740689279655|55025012002|Census Tract 120.02|151557728|6206326|G5020|S|13795|0
20790689279629|55025012100|Census Tract 121|150830390|2896652|G5020|S|20740689279629|55025012100|Census Tract 121|150812322|2916239|G5020|S|150801867|2895115
20790689279629|55025012100|Census Tract 121|150830390|2896652|G5020|S|20740239529870|55105003001|Census Tract 30.01|10326062|73557|G5020|S|1673|0
20790689279629|55025012100|Census Tract 121|150830390|2896652|G5020|S|20740239529888|55105003002|Census Tract 30.02|143575369|4710739|G5020|S|13055|1537
20790689279662|55025012201|Census Tract 122.01|10132759|615837|G5020|S|20740689279662|55025012201|Census Tract 122.01|10132759|615837|G5020|S|10132759|615837
20790689279712|55025012202|Census Tract 122.02|5247047|2268|G5020|S|20740689279712|55025012202|Census Tract 122.02|5247047|2268|G5020|S|5247047|2268
20790689279663|55025012300|Census Tract 123|22170237|594865|G5020|S|20740689279663|55025012300|Census Tract 123|22170270|594865|G5020|S|22161823|594865
20790689279663|55025012300|Census Tract 123|22170237|594865|G5020|S|20740689279649|55025012400|Census Tract 124|146486777|1808160|G5020|S|8414|0
20790689279649|55025012400|Census Tract 124|146528545|1808249|G5020|S|20740689279677|55025010702|Census Tract 107.02|60622700|269201|G5020|S|71|0
20790689279649|55025012400|Census Tract 124|146528545|1808249|G5020|S|20740689279663|55025012300|Census Tract 123|22170270|594865|G5020|S|8447|0
20790689279649|55025012400|Census Tract 124|146528545|1808249|G5020|S|20740689279649|55025012400|Census Tract 124|146486777|1808160|G5020|S|146478363|1808160
20790689279649|55025012400|Census Tract 124|146528545|1808249|G5020|S|20740689279630|55025012600|Census Tract 126|277708594|1118776|G5020|S|23809|0
20790689279649|55025012400|Census Tract 124|146528545|1808249|G5020|S|20740491077523|55045960100|Census Tract 9601|296169859|73446|G5020|S|8435|0
20790689279649|55025012400|Census Tract 124|146528545|1808249|G5020|S|20740239529860|55105002900|Census Tract 29|184050943|770443|G5020|S|9420|89
207903716575168|55025012501|Census Tract 125.01|26024981|241716|G5020|S|207403716575168|55025012501|Census Tract 125.01|26024981|241716|G5020|S|26024981|241716
207903716575115|55025012502|Census Tract 125.02|29406508|360653|G5020|S|207403716575115|55025012502|Census Tract 125.02|29406508|360653|G5020|S|29406508|360653
20790689279630|55025012600|Census Tract 126|277375459|1118776|G5020|S|20740689279630|55025012600|Census Tract 126|277708594|1118776|G5020|S|277318642|1118776
20790689279630|55025012600|Census Tract 126|277375459|1118776|G5020|S|20740689279644|55025012700|Census Tract 127|231534427|52350|G5020|S|56817|0
20790689279644|55025012700|Census Tract 127|231413491|52350|G5020|S|20740689279630|55025012600|Census Tract 126|277708594|1118776|G5020|S|51317|0
20790689279644|55025012700|Census Tract 127|231413491|52350|G5020|S|20740689279644|55025012700|Census Tract 127|231534427|52350|G5020|S|231280077|52350
20790689279644|55025012700|Census Tract 127|231413491|52350|G5020|S|20740689279631|55025012900|Census Tract 129|239719648|4980607|G5020|S|3465|0
20790689279644|55025012700|Census Tract 127|231413491|52350|G5020|S|20740689279633|55025013100|Census Tract 131|128055574|2106327|G5020|S|78632|0
20790689279645|55025012800|Census Tract 128|47735971|25085|G5020|S|20740689279645|55025012800|Census Tract 128|47735971|25085|G5020|S|47735971|25085
20790689279631|55025012900|Census Tract 129|239709874|4980806|G5020|S|20740487428258|55021970800|Census Tract 9708|122906419|5497145|G5020|S|63|3130
20790689279631|55025012900|Census Tract 129|239709874|4980806|G5020|S|20740689279644|55025012700|Census Tract 127|231534427|52350|G5020|S|7748|0
20790689279631|55025012900|Census Tract 129|239709874|4980806|G5020|S|20740689279631|55025012900|Census Tract 129|239719648|4980607|G5020|S|239688077|4977676
20790689279631|55025012900|Census Tract 129|239709874|4980806|G5020|S|20740689279660|55025013200|Census Tract 132|240603705|1492173|G5020|S|13986|0
20790689279632|55025013000|Census Tract 130|36006487|15482|G5020|S|207403716575134|55025010904|Census Tract 109.04|114701988|504678|G5020|S|12646|0
